rescue_candidate	mapping_hit	alignment_type	alignment_score
PB.88800.4	ENST00000317368.11	256	3564
PB.75720.1	PB.137340.2	0	1148
PB.75720.1	PB.52944.1	256	1148
PB.75720.1	PB.157444.1	256	1148
PB.75720.1	PB.88800.1	256	1148
PB.75720.1	PB.8671.2	256	1148
PB.75720.1	PB.130867.3	256	1148
PB.68241.2	PB.137340.2	0	1377
PB.68241.2	ENST00000432560.6	256	1377
PB.68241.2	PB.157444.1	256	1377
PB.68241.2	PB.88800.3	256	1377
PB.68241.2	PB.52944.1	256	1377
PB.68241.2	PB.37877.1	256	1377
PB.15725.1	ENST00000432560.6	0	2308
PB.15725.1	PB.124787.2	256	2308
PB.15725.1	PB.130867.3	256	2308
PB.15725.1	ENST00000405198.6	256	2308
PB.15725.1	PB.150527.1	256	2308
PB.15725.1	PB.143849.2	256	2306
PB.150527.2	PB.88800.1	0	2692
PB.150527.2	ENST00000317368.11	256	2685
PB.150527.2	PB.137340.2	256	2606
PB.150527.2	PB.130867.3	256	2606
PB.150527.2	ENST00000432560.6	256	2606
PB.150527.2	PB.143849.2	256	2604
PB.130867.2	PB.124787.2	0	3393
PB.130867.2	PB.88800.3	256	3393
PB.130867.2	ENST00000405198.6	256	3393
PB.130867.2	ENST00000432560.6	256	3393
PB.130867.2	ENST00000357586.7	256	3358
PB.130867.2	PB.130867.3	256	3313
PB.88800.6	ENST00000432560.6	0	3741
PB.88800.6	ENST00000405198.6	256	3741
PB.88800.6	PB.88800.3	256	3741
PB.88800.6	ENST00000357586.7	256	3706
PB.88800.6	PB.88800.1	256	3595
PB.88800.6	ENST00000317368.11	256	3588
PB.88800.7	ENST00000432560.6	0	3568
PB.88800.7	ENST00000405198.6	256	3568
PB.88800.7	PB.88800.3	256	3568
PB.88800.7	ENST00000357586.7	256	3488
PB.88800.7	PB.88800.1	256	3422
PB.88800.7	ENST00000317368.11	256	3415
PB.88800.5	PB.88800.3	0	3934
PB.88800.5	ENST00000432560.6	256	3920
PB.88800.5	ENST00000405198.6	256	3920
PB.88800.5	ENST00000357586.7	256	3836
PB.88800.5	PB.88800.1	256	3770
PB.88800.5	ENST00000317368.11	256	3767
PB.124787.3	PB.124787.2	0	3524
PB.124787.3	ENST00000405198.6	256	3524
PB.124787.3	ENST00000432560.6	256	3524
PB.124787.3	PB.88800.3	256	3524
PB.124787.3	ENST00000357586.7	256	3489
PB.124787.3	PB.88800.1	256	3378
PB.130867.5	ENST00000432560.6	0	2764
PB.130867.5	PB.88800.3	256	2764
PB.130867.5	ENST00000405198.6	256	2764
PB.130867.5	ENST00000357586.7	256	2708
PB.130867.5	PB.88800.1	256	2618
PB.130867.5	ENST00000317368.11	256	2613
PB.157445.1	PB.88800.1	0	454
PB.157445.1	ENST00000432560.6	256	454
PB.157445.1	ENST00000317368.11	256	454
PB.157445.1	PB.88800.3	256	454
PB.157445.1	ENST00000405198.6	256	454
PB.157445.1	ENST00000357586.7	256	454
PB.124788.2	ENST00000310624.7	0	3514
PB.164559.1	PB.164559.2	0	2358
PB.164559.1	ENST00000490103.6	256	2358
PB.164559.1	ENST00000397872.5	256	2294
PB.164559.1	ENST00000397871.5	256	2294
PB.164559.1	PB.164559.3	256	2134
PB.164559.1	ENST00000397873.6	256	2104
PB.150528.1	ENST00000397872.5	0	2640
PB.150528.1	ENST00000397871.5	256	2420
PB.150528.1	PB.164559.2	256	2351
PB.150528.1	ENST00000490103.6	256	2351
PB.150528.1	PB.164559.3	256	2301
PB.150528.1	ENST00000397873.6	256	2271
PB.137341.1	ENST00000490103.6	0	1470
PB.137341.1	PB.164559.2	256	1470
PB.137341.1	ENST00000397872.5	256	1418
PB.137341.1	ENST00000397871.5	256	1418
PB.137341.1	PB.164559.3	256	1414
PB.137341.1	ENST00000397873.6	256	1384
PB.164559.4	PB.164559.3	0	2310
PB.164559.4	ENST00000397873.6	256	2296
PB.164559.4	ENST00000397872.5	256	2248
PB.164559.4	ENST00000397871.5	256	2135
PB.164559.4	ENST00000490103.6	256	2132
PB.164559.4	PB.164559.2	256	2132
PB.137341.2	ENST00000397873.6	0	1590
PB.137341.2	PB.164559.3	256	1590
PB.137341.2	ENST00000397872.5	256	1528
PB.137341.2	ENST00000397871.5	256	1415
PB.137341.2	PB.164559.2	256	1412
PB.137341.2	ENST00000490103.6	256	1412
PB.30422.3	ENST00000216121.12	0	1884
PB.30422.3	PB.30422.2	256	1884
PB.30422.3	PB.164560.1	256	1516
PB.30422.3	PB.45423.1	256	1753
PB.30422.3	PB.60637.1	256	1570
PB.30422.1	PB.30422.2	0	1933
PB.30422.1	ENST00000216121.12	256	1927
PB.30422.1	PB.164560.1	256	1565
PB.30422.1	PB.45423.1	256	1753
PB.37878.2	ENST00000216121.12	0	1950
PB.37878.2	PB.30422.2	256	1950
PB.37878.2	PB.164560.1	256	1582
PB.37878.2	PB.45423.1	256	1751
PB.15728.2	PB.164561.1	0	2146
PB.15728.2	PB.157447.1	256	2075
PB.15728.2	ENST00000361452.8	256	2183
PB.15728.2	ENST00000338641.10	256	2089
PB.15728.2	ENST00000672896.1	256	2018
PB.15728.2	PB.15728.1	256	1794
PB.15728.4	PB.164561.1	0	2167
PB.15728.4	ENST00000338641.10	256	2141
PB.15728.4	PB.157447.1	256	2096
PB.15728.4	ENST00000672896.1	256	2070
PB.15728.4	ENST00000361452.8	256	1814
PB.15728.4	PB.15728.1	256	1813
PB.157447.2	PB.157447.1	0	2312
PB.157447.2	ENST00000672896.1	256	2312
PB.157447.2	ENST00000338641.10	256	2196
PB.157447.2	PB.164561.1	256	2196
PB.157447.2	ENST00000361452.8	256	2040
PB.157447.2	PB.15728.1	256	1867
PB.3830.4	ENST00000338641.10	0	5659
PB.3830.4	ENST00000672896.1	256	5588
PB.3830.4	ENST00000361452.8	256	5388
PB.83155.2	ENST00000344318.4	0	808
PB.83155.3	ENST00000344318.4	0	643
PB.83155.1	ENST00000344318.4	0	808
PB.83155.4	ENST00000344318.4	0	807
PB.143852.1	ENST00000307790.8	0	2595
PB.143852.1	PB.143852.3	256	2594
PB.143852.1	PB.143852.6	256	2527
PB.143852.1	ENST00000397771.6	256	2498
PB.143852.1	PB.143852.2	256	2496
PB.143852.1	PB.143852.4	256	2468
PB.150530.4	PB.143852.6	0	2650
PB.150530.4	ENST00000397771.6	256	2621
PB.150530.4	PB.143852.2	256	2577
PB.150530.4	PB.143852.4	256	2549
PB.150530.4	ENST00000307790.8	256	2517
PB.150530.4	PB.143852.3	256	2517
PB.157450.2	PB.143852.6	0	2436
PB.157450.2	PB.143852.2	256	2436
PB.157450.2	PB.143852.4	256	2436
PB.157450.2	ENST00000307790.8	256	2436
PB.157450.2	PB.143852.3	256	2436
PB.157450.2	ENST00000397771.6	256	2407
PB.150530.2	PB.143852.3	0	2594
PB.150530.2	PB.143852.4	256	2594
PB.150530.2	ENST00000307790.8	256	2594
PB.150530.2	PB.143852.2	256	2594
PB.150530.2	PB.143852.6	256	2594
PB.150530.2	ENST00000397771.6	256	2565
PB.150530.3	PB.143852.6	0	2615
PB.150530.3	ENST00000397771.6	256	2586
PB.150530.3	ENST00000307790.8	256	2594
PB.150530.3	PB.143852.4	256	2594
PB.150530.3	PB.143852.2	256	2594
PB.150530.3	PB.143852.3	256	2594
PB.157450.1	ENST00000542393.5	0	2460
PB.157450.1	ENST00000307790.8	256	2435
PB.157450.1	PB.143852.6	256	2435
PB.157450.1	PB.143852.4	256	2435
PB.157450.1	PB.143852.2	256	2435
PB.157450.1	PB.143852.3	256	2435
PB.150530.5	ENST00000307790.8	0	2610
PB.150530.5	PB.143852.3	256	2606
PB.150530.5	PB.143852.4	256	2518
PB.150530.5	PB.143852.6	256	2517
PB.150530.5	PB.143852.2	256	2516
PB.150530.5	ENST00000397771.6	256	2488
PB.143852.5	PB.143852.6	0	2699
PB.143852.5	ENST00000397771.6	256	2671
PB.143852.5	PB.143852.2	256	2627
PB.143852.5	PB.143852.4	256	2598
PB.143852.5	ENST00000307790.8	256	2593
PB.143852.5	PB.143852.3	256	2593
PB.137343.2	PB.143852.6	0	2629
PB.137343.2	ENST00000397771.6	256	2601
PB.137343.2	PB.143852.2	256	2556
PB.137343.2	PB.143852.4	256	2529
PB.137343.2	PB.143852.3	256	2480
PB.137343.2	ENST00000307790.8	256	2480
PB.137343.1	ENST00000307790.8	0	2521
PB.137343.1	PB.143852.2	256	2520
PB.137343.1	PB.143852.6	256	2522
PB.137343.1	PB.143852.3	256	2521
PB.137343.1	PB.143852.4	256	2521
PB.137343.1	ENST00000397771.6	256	2494
PB.150530.7	ENST00000307790.8	0	2611
PB.150530.7	PB.143852.3	256	2605
PB.150530.7	PB.143852.4	256	2517
PB.150530.7	PB.143852.6	256	2516
PB.150530.7	PB.143852.2	256	2515
PB.150530.7	ENST00000397771.6	256	2488
PB.150530.6	PB.143852.6	0	2683
PB.150530.6	ENST00000397771.6	256	2658
PB.150530.6	PB.143852.2	256	2645
PB.150530.6	PB.143852.4	256	2645
PB.150530.6	ENST00000307790.8	256	2686
PB.150530.6	PB.143852.3	256	2680
PB.68246.2	PB.143852.2	0	1344
PB.68246.2	PB.143852.3	256	1344
PB.68246.2	ENST00000307790.8	256	1344
PB.68246.2	PB.45426.1	256	1344
PB.68246.2	PB.15730.1	256	1344
PB.68246.2	PB.143852.6	256	1344
PB.143852.7	PB.143852.4	0	2721
PB.143852.7	PB.143852.6	256	2547
PB.143852.7	ENST00000397771.6	256	2521
PB.143852.7	PB.143852.3	256	2515
PB.143852.7	ENST00000307790.8	256	2515
PB.143852.7	PB.143852.2	256	2524
PB.150530.8	PB.143852.6	0	2535
PB.150530.8	ENST00000397771.6	256	2509
PB.150530.8	PB.143852.2	256	2521
PB.150530.8	PB.143852.4	256	2521
PB.150530.8	ENST00000307790.8	256	2521
PB.150530.8	PB.143852.3	256	2521
PB.130869.1		4	0
PB.3831.3	PB.3831.1	0	5799
PB.3831.3	ENST00000323630.9	256	5811
PB.3831.3	ENST00000401950.7	256	5719
PB.3831.3	ENST00000333027.7	256	5551
PB.3831.3	PB.3831.5	256	5466
PB.157451.2	PB.88801.1	0	2474
PB.157451.2	ENST00000249075.4	256	2474
PB.88801.4	ENST00000249075.4	0	3795
PB.88801.4	PB.88801.1	256	3790
PB.157451.1	PB.88801.1	0	2431
PB.157451.1	ENST00000249075.4	256	2431
PB.88801.2	ENST00000249075.4	0	3871
PB.88801.2	PB.88801.1	256	3790
PB.8674.2	ENST00000249075.4	0	3869
PB.8674.2	PB.88801.1	256	3788
PB.52947.2	PB.52947.1	0	1412
PB.52947.2	ENST00000407689.8	256	1386
PB.52947.2	ENST00000404953.7	256	1205
PB.52947.2	PB.68247.2	256	1242
PB.52947.2	PB.68247.1	256	1151
PB.23034.1	PB.52947.1	0	861
PB.23034.1	ENST00000407689.8	256	835
PB.23034.1	ENST00000404953.7	256	708
PB.23034.1	PB.68247.1	256	652
PB.23034.1	PB.68247.2	256	692
PB.164564.1	PB.150532.1	0	2077
PB.150534.3	PB.137344.2	0	2507
PB.150534.3	ENST00000215793.13	256	2490
PB.150534.3	PB.130871.4	256	2030
PB.150534.3	PB.130871.3	256	1958
PB.150534.3	PB.164565.2	256	2294
PB.137344.4	PB.130871.4	0	318
PB.137344.4	PB.137344.2	256	304
PB.137344.4	PB.130871.3	256	290
PB.137344.4	ENST00000215793.13	256	287
PB.150533.1	ENST00000405659.5	0	2510
PB.150533.1	ENST00000338306.8	256	2236
PB.143857.1	ENST00000617837.4	0	2368
PB.143857.1	ENST00000615189.5	256	2459
PB.150535.2	PB.68251.1	0	1180
PB.150535.2	ENST00000615189.5	256	1180
PB.150535.2	PB.45429.1	256	1179
PB.150535.2	ENST00000405717.7	256	1161
PB.150535.2	ENST00000617837.4	256	856
PB.143857.2	ENST00000615189.5	0	2526
PB.143857.2	ENST00000617837.4	256	2202
PB.83159.2	ENST00000266263.10	0	1008
PB.83159.2	PB.75725.2	256	1006
PB.83159.2	PB.83159.1	256	855
PB.83159.2	PB.60642.1	256	703
PB.75725.3	ENST00000266263.10	0	1044
PB.75725.3	PB.75725.2	256	1044
PB.75725.3	PB.83159.1	256	906
PB.75725.3	ENST00000407550.3	256	768
PB.75725.3	PB.60642.1	256	875
PB.83159.3	ENST00000266263.10	0	1067
PB.83159.3	PB.75725.2	256	1067
PB.83159.3	PB.83159.1	256	903
PB.83159.3	ENST00000407550.3	256	772
PB.83159.3	PB.60642.1	256	827
PB.96135.2	PB.75725.2	0	814
PB.96135.2	ENST00000266263.10	256	814
PB.96135.2	PB.83159.1	256	650
PB.96135.2	PB.60642.1	256	531
PB.52952.1	ENST00000255858.12	0	1690
PB.157454.1	ENST00000255858.12	0	2461
PB.37883.1	ENST00000354694.12	0	1630
PB.37883.1	PB.164566.3	256	1487
PB.37883.1	PB.164566.2	256	1485
PB.37883.1	PB.157455.1	256	1294
PB.37883.1	PB.30431.2	256	1603
PB.37883.1	PB.15734.1	256	1579
PB.23036.1	ENST00000354694.12	0	2058
PB.23036.1	PB.157455.1	256	1736
PB.23036.1	PB.164566.2	256	1912
PB.23036.1	PB.164566.3	256	1901
PB.23036.1	PB.30431.2	256	2008
PB.23036.1	PB.15734.1	256	2043
PB.52954.1	ENST00000354694.12	0	1542
PB.52954.1	PB.164566.2	256	1397
PB.52954.1	PB.30431.2	256	1501
PB.52954.1	PB.15734.1	256	1491
PB.52954.1	PB.157455.1	256	1194
PB.52954.1	PB.164566.3	256	1385
PB.23036.3	ENST00000354694.12	0	2073
PB.23036.3	PB.164566.2	256	1954
PB.23036.3	PB.164566.3	256	1930
PB.23036.3	PB.157455.1	256	1737
PB.23036.3	PB.30431.2	256	2038
PB.23036.3	PB.15734.1	256	2022
PB.60643.3	PB.15734.1	0	910
PB.60643.3	ENST00000354694.12	256	895
PB.60643.3	PB.164566.3	256	778
PB.60643.3	PB.157455.1	256	585
PB.60643.3	PB.164566.2	256	750
PB.60643.3	PB.30431.2	256	862
PB.150537.4	ENST00000354694.12	0	1828
PB.150537.4	PB.164566.2	256	1683
PB.150537.4	PB.157455.1	256	1484
PB.150537.4	PB.164566.3	256	1675
PB.150537.4	PB.15734.1	256	1777
PB.150537.4	PB.30431.2	256	1811
PB.150537.5	PB.60643.4	0	1220
PB.52955.1	ENST00000215838.8	0	1575
PB.52955.1	ENST00000450638.5	256	1448
PB.52955.1	ENST00000405742.7	256	1533
PB.52955.1	PB.37884.2	256	1475
PB.52955.1	ENST00000407817.3	256	1369
PB.137345.1	PB.157456.2	0	2592
PB.137345.1	ENST00000343605.5	256	2582
PB.157456.1	ENST00000406566.1	0	1865
PB.157456.1	PB.157456.2	2048	1300
PB.157457.3	PB.157457.1	0	2251
PB.157457.3	ENST00000334679.4	256	2251
PB.157457.3	ENST00000403268.1	256	2005
PB.137346.2	ENST00000334679.4	0	2030
PB.137346.2	PB.157457.1	256	2030
PB.137346.2	ENST00000403268.1	256	1784
PB.157457.2	ENST00000334679.4	0	2249
PB.157457.2	PB.157457.1	256	2237
PB.157457.2	ENST00000403268.1	256	1983
PB.88804.4	PB.88804.2	0	3716
PB.88804.4	PB.88804.1	256	3749
PB.88804.4	ENST00000332585.11	256	3533
PB.88804.4	PB.88804.3	256	3353
PB.88804.4	ENST00000403222.7	256	2837
PB.130873.1	PB.88804.1	0	3193
PB.130873.1	ENST00000332585.11	256	2977
PB.130873.1	ENST00000437268.6	256	2973
PB.130873.1	ENST00000403222.7	256	2954
PB.130873.1	PB.88804.3	256	2797
PB.130873.1	ENST00000407373.5	256	2796
PB.30432.1	ENST00000437268.6	0	1416
PB.30432.1	ENST00000407373.5	256	1415
PB.30432.1	ENST00000332585.11	256	1415
PB.30432.1	PB.88804.3	256	1415
PB.30432.1	ENST00000446658.6	256	1400
PB.30432.1	ENST00000401475.5	256	1400
PB.143859.1	ENST00000437268.6	0	1525
PB.143859.1	ENST00000407373.5	256	1524
PB.143859.1	PB.88804.3	256	1524
PB.143859.1	ENST00000332585.11	256	1524
PB.143859.1	ENST00000446658.6	256	1509
PB.143859.1	ENST00000401475.5	256	1509
PB.130873.3	ENST00000332585.11	0	3193
PB.130873.3	PB.88804.3	256	3193
PB.130873.3	ENST00000407373.5	256	3192
PB.130873.3	ENST00000437268.6	256	3182
PB.130873.3	ENST00000403222.7	256	3163
PB.130873.3	PB.88804.2	256	2873
PB.124796.1	ENST00000332585.11	0	3222
PB.124796.1	ENST00000437268.6	256	3218
PB.124796.1	ENST00000403222.7	256	3208
PB.124796.1	PB.88804.2	256	2909
PB.124796.1	PB.88804.3	256	3042
PB.124796.1	ENST00000407373.5	256	3041
PB.124796.3	ENST00000332585.11	0	3276
PB.124796.3	ENST00000437268.6	256	3272
PB.124796.3	ENST00000403222.7	256	3253
PB.124796.3	PB.88804.2	256	2963
PB.124796.3	PB.88804.3	256	3096
PB.124796.3	ENST00000407373.5	256	3095
PB.130873.2	PB.88804.2	0	3233
PB.130873.2	ENST00000332585.11	256	3053
PB.130873.2	ENST00000437268.6	256	3049
PB.130873.2	ENST00000403222.7	256	3030
PB.130873.2	PB.88804.3	256	2873
PB.130873.2	ENST00000407373.5	256	2872
PB.124796.4	ENST00000332585.11	0	3287
PB.124796.4	ENST00000437268.6	256	3286
PB.124796.4	ENST00000403222.7	256	3267
PB.124796.4	PB.88804.2	256	3093
PB.124796.4	PB.88804.3	256	3107
PB.124796.4	ENST00000407373.5	256	3106
PB.88805.1	ENST00000397641.8	0	3830
PB.88805.1	PB.124797.1	256	3717
PB.88805.1	ENST00000215862.8	256	3184
PB.88805.1	PB.137348.1	256	3098
PB.45432.1	PB.124797.1	0	1823
PB.45432.1	PB.23039.1	256	1823
PB.45432.1	PB.150540.1	256	1823
PB.45432.1	ENST00000215862.8	256	1823
PB.45432.1	PB.137348.1	256	1823
PB.45432.1	ENST00000397641.8	256	1823
PB.8681.2	ENST00000644773.2	0	4305
PB.8681.2	PB.88806.1	256	4114
PB.8681.2	PB.88806.2	256	3927
PB.150541.1	ENST00000644773.2	0	2674
PB.8682.1	PB.124799.3	0	2285
PB.8682.1	PB.130875.6	256	1970
PB.8682.1	PB.130875.5	256	1826
PB.8682.1	ENST00000333137.12	256	1826
PB.8682.1	PB.130875.4	256	1713
PB.8682.1	ENST00000358743.5	256	1607
PB.143862.1	ENST00000333137.12	0	2340
PB.143862.1	PB.130875.5	256	2340
PB.143862.1	PB.130875.6	256	2340
PB.143862.1	PB.130875.4	256	2340
PB.143862.1	PB.124799.3	256	2106
PB.143862.1	ENST00000358743.5	256	2122
PB.30434.1	PB.143862.3	0	2013
PB.30434.1	ENST00000612341.4	256	2013
PB.30434.1	PB.130875.8	256	2013
PB.30434.1	ENST00000333137.12	256	2013
PB.30434.1	PB.130875.4	256	2013
PB.30434.1	PB.157459.1	256	2013
PB.143862.2	ENST00000347557.6	0	2644
PB.143862.2	PB.137350.4	256	2699
PB.143862.2	ENST00000358743.5	256	2549
PB.143862.2	ENST00000333137.12	256	2445
PB.143862.2	PB.130875.5	256	2445
PB.143862.2	PB.130875.6	256	2360
PB.150543.1	PB.130875.5	0	2254
PB.150543.1	PB.130875.4	256	2254
PB.150543.1	ENST00000333137.12	256	2254
PB.150543.1	PB.130875.6	256	2254
PB.150543.1	PB.124799.3	256	2020
PB.150543.1	ENST00000358743.5	256	2036
PB.150543.2	PB.130875.6	0	2401
PB.150543.2	PB.130875.4	256	2401
PB.150543.2	ENST00000333137.12	256	2401
PB.150543.2	PB.130875.5	256	2401
PB.150543.2	PB.124799.3	256	2167
PB.150543.2	ENST00000358743.5	256	2183
PB.124799.4	PB.124799.3	0	3418
PB.124799.4	PB.130875.6	256	3120
PB.124799.4	PB.130875.5	256	2976
PB.124799.4	ENST00000333137.12	256	2976
PB.124799.4	PB.130875.4	256	2861
PB.124799.4	ENST00000358743.5	256	2757
PB.130875.3	ENST00000333137.12	0	3176
PB.130875.3	PB.130875.5	256	3176
PB.130875.3	PB.130875.6	256	3091
PB.130875.3	PB.124799.3	256	2942
PB.130875.3	PB.130875.4	256	3061
PB.130875.3	ENST00000358743.5	256	2957
PB.130875.7	PB.130875.5	0	3237
PB.130875.7	ENST00000333137.12	256	3237
PB.130875.7	PB.130875.6	256	3152
PB.130875.7	PB.124799.3	256	3003
PB.130875.7	PB.130875.4	256	3122
PB.130875.7	ENST00000358743.5	256	3018
PB.137350.3	PB.130875.5	0	3033
PB.137350.3	ENST00000333137.12	256	3033
PB.137350.3	PB.130875.6	256	2948
PB.137350.3	PB.130875.4	256	2918
PB.137350.3	PB.124799.3	256	2799
PB.137350.3	ENST00000358743.5	256	2814
PB.15740.1	PB.130875.8	0	2215
PB.15740.1	ENST00000333137.12	256	2215
PB.15740.1	PB.130875.4	256	2215
PB.15740.1	PB.130875.5	256	2215
PB.15740.1	ENST00000612341.4	256	2215
PB.15740.1	PB.130875.6	256	2215
PB.164569.1	ENST00000612341.4	0	2214
PB.164569.1	PB.130875.4	256	2214
PB.164569.1	PB.130875.6	256	2214
PB.164569.1	PB.130875.5	256	2214
PB.164569.1	ENST00000333137.12	256	2214
PB.164569.1	PB.124799.3	256	1980
PB.137350.6	PB.130875.4	0	2899
PB.137350.6	PB.137350.4	256	2953
PB.137350.6	ENST00000333137.12	256	2699
PB.137350.6	PB.130875.5	256	2699
PB.137350.6	PB.124799.3	256	2491
PB.137350.6	PB.130875.6	256	2614
PB.137350.7	PB.130875.6	0	2871
PB.137350.7	PB.137350.4	256	2981
PB.137350.7	PB.130875.5	256	2727
PB.137350.7	ENST00000333137.12	256	2727
PB.137350.7	PB.124799.3	256	2519
PB.137350.7	PB.130875.4	256	2613
PB.150543.3	PB.130875.5	0	2290
PB.150543.3	PB.130875.6	256	2290
PB.150543.3	ENST00000333137.12	256	2290
PB.150543.3	PB.130875.4	256	2290
PB.150543.3	PB.124799.3	256	2056
PB.150543.3	ENST00000358743.5	256	2072
PB.130876.1	PB.130876.2	0	3095
PB.130876.1	ENST00000331075.10	256	3086
PB.130876.1	ENST00000412277.6	256	2933
PB.23041.1	ENST00000404390.7	0	1955
PB.23041.1	ENST00000405300.5	256	1768
PB.23041.1	ENST00000400294.6	256	1768
PB.23041.1	PB.130876.2	256	1768
PB.23041.1	ENST00000331075.10	256	1768
PB.23041.1	ENST00000620191.4	256	1771
PB.124800.1	ENST00000331075.10	0	3114
PB.124800.1	PB.130876.2	256	3114
PB.124800.1	ENST00000412277.6	256	2967
PB.130877.1	ENST00000426256.6	0	3262
PB.130877.1	ENST00000326132.11	256	2942
PB.130877.1	ENST00000266252.8	256	2644
PB.130877.2	ENST00000326132.11	0	3019
PB.130877.2	ENST00000426256.6	256	2820
PB.130877.2	ENST00000266252.8	256	2654
PB.130877.3	ENST00000326132.11	0	3016
PB.130877.3	ENST00000426256.6	256	2819
PB.130877.3	ENST00000266252.8	256	2653
PB.130877.4	ENST00000326132.11	0	3011
PB.130877.4	ENST00000426256.6	256	2817
PB.130877.4	ENST00000266252.8	256	2652
PB.137351.3	ENST00000326132.11	0	2771
PB.137351.3	ENST00000266252.8	256	2904
PB.137351.3	ENST00000426256.6	256	2643
PB.137351.2	ENST00000326132.11	0	2815
PB.137351.2	ENST00000426256.6	256	2620
PB.137351.2	ENST00000266252.8	256	2643
PB.143863.1	ENST00000326132.11	0	2363
PB.143863.1	ENST00000426256.6	256	2139
PB.143863.1	ENST00000266252.8	256	1941
PB.143863.2	ENST00000326132.11	0	2815
PB.143863.2	ENST00000426256.6	256	2645
PB.143863.2	ENST00000266252.8	256	2643
PB.137351.4	ENST00000326132.11	0	2774
PB.137351.4	ENST00000426256.6	256	2580
PB.137351.4	ENST00000266252.8	256	2767
PB.157461.1	ENST00000326132.11	0	1801
PB.157461.1	ENST00000426256.6	256	1586
PB.157461.1	ENST00000266252.8	256	1877
PB.143863.3	ENST00000326132.11	0	2761
PB.143863.3	ENST00000266252.8	256	2883
PB.143863.3	ENST00000426256.6	256	2644
PB.150544.1	ENST00000266252.8	0	2645
PB.150544.1	ENST00000326132.11	256	2643
PB.150544.1	ENST00000426256.6	256	2643
PB.143863.4	ENST00000326132.11	0	2706
PB.143863.4	ENST00000426256.6	256	2645
PB.143863.4	ENST00000266252.8	256	2643
PB.164570.1	ENST00000266252.8	0	2438
PB.164570.1	ENST00000426256.6	256	2438
PB.164570.1	ENST00000326132.11	256	2438
PB.130877.6	ENST00000326132.11	0	3010
PB.130877.6	ENST00000426256.6	256	2816
PB.130877.6	ENST00000266252.8	256	2651
PB.143863.5	ENST00000326132.11	0	2819
PB.143863.5	ENST00000266252.8	256	2806
PB.143863.5	ENST00000426256.6	256	2645
PB.137351.5	ENST00000326132.11	0	3031
PB.137351.5	ENST00000426256.6	256	2837
PB.137351.5	ENST00000266252.8	256	2672
PB.130877.7	ENST00000326132.11	0	3015
PB.130877.7	ENST00000426256.6	256	2817
PB.130877.7	ENST00000266252.8	256	2651
PB.143863.6	ENST00000326132.11	0	2900
PB.143863.6	ENST00000426256.6	256	2693
PB.143863.6	ENST00000266252.8	256	2643
PB.157461.2	ENST00000326132.11	0	2572
PB.157461.2	ENST00000266252.8	256	2572
PB.157461.2	ENST00000426256.6	256	2572
PB.88807.1	ENST00000331728.9	0	3565
PB.88807.1	PB.130878.1	256	3275
PB.88807.1	PB.130878.2	256	3044
PB.88807.1	PB.124801.3	256	3001
PB.88807.1	ENST00000333611.8	256	2998
PB.137352.1	PB.130878.1	0	3113
PB.137352.1	ENST00000331728.9	256	3070
PB.137352.1	PB.130878.2	256	2887
PB.137352.1	PB.124801.3	256	2845
PB.137352.1	ENST00000333611.8	256	2845
PB.137352.1	PB.150545.2	256	2790
PB.130878.3	PB.130878.1	0	3204
PB.130878.3	ENST00000331728.9	256	3164
PB.130878.3	PB.130878.2	256	2976
PB.130878.3	PB.124801.3	256	2939
PB.130878.3	ENST00000333611.8	256	2938
PB.130878.3	PB.150545.2	256	2635
PB.15744.1	ENST00000440456.5	0	352
PB.150546.1	ENST00000351933.8	0	2759
PB.150546.1	ENST00000266269.10	256	2599
PB.150546.1	ENST00000405309.7	256	2660
PB.130879.1	ENST00000405309.7	0	3229
PB.130879.1	ENST00000266269.10	256	3142
PB.130879.1	ENST00000351933.8	256	3057
PB.137353.3	ENST00000351933.8	0	3016
PB.137353.3	ENST00000266269.10	256	2855
PB.137353.3	ENST00000405309.7	256	2917
PB.150546.2	ENST00000351933.8	0	2632
PB.150546.2	ENST00000266269.10	256	2469
PB.150546.2	ENST00000405309.7	256	2533
PB.23045.2	ENST00000215919.3	0	2037
PB.23045.2	PB.164573.2	256	2037
PB.60647.1	PB.60647.2	0	1293
PB.60647.1	ENST00000331457.9	256	1280
PB.60647.1	PB.83164.1	256	1023
PB.75728.1	ENST00000331457.9	0	981
PB.75728.1	PB.60647.2	256	981
PB.75728.1	PB.83164.1	256	978
PB.52961.1	ENST00000397525.5	0	1651
PB.52961.1	ENST00000330125.10	256	1651
PB.52961.1	ENST00000397523.5	256	1645
PB.52961.1	ENST00000344710.9	256	1646
PB.52961.1	PB.150547.1	256	1637
PB.45439.1	ENST00000330125.10	0	1849
PB.45439.1	ENST00000397525.5	256	1849
PB.45439.1	ENST00000397523.5	256	1843
PB.45439.1	ENST00000344710.9	256	1838
PB.45439.1	PB.150547.1	256	1835
PB.124802.3	ENST00000330125.10	0	3528
PB.124802.3	ENST00000397525.5	256	3399
PB.124802.3	ENST00000397523.5	256	3258
PB.124802.3	ENST00000344710.9	256	2636
PB.124802.4	ENST00000330125.10	0	3556
PB.124802.4	ENST00000397525.5	256	3484
PB.124802.4	ENST00000397523.5	256	3310
PB.124802.4	ENST00000344710.9	256	2588
PB.8683.1	ENST00000330125.10	0	2999
PB.8683.1	ENST00000397525.5	256	2876
PB.8683.1	ENST00000397523.5	256	2702
