rescue_candidate	mapping_hit	alignment_type	alignment_score
PB.96213.1	ENST00000454366.2	0	327
PB.137410.4	ENST00000454366.2	0	2454
PB.137410.3	ENST00000454366.2	0	2638
PB.3872.3	ENST00000454366.2	0	2922
PB.3872.3	PB.157532.4	2048	2545
PB.3872.3	PB.164642.1	256	2391
PB.8724.5	ENST00000454366.2	0	2922
PB.8724.5	PB.157532.4	2048	2463
PB.8724.5	PB.164642.1	256	2309
PB.88860.1	PB.157532.4	0	2547
PB.88860.1	ENST00000454366.2	2048	2511
PB.88860.1	PB.164642.1	256	2393
PB.130946.3	PB.157532.4	0	2534
PB.130946.3	PB.164642.1	256	2380
PB.130946.3	ENST00000454366.2	2048	1938
PB.75815.1	ENST00000454366.2	0	1142
PB.143932.3	PB.157532.4	0	441
PB.143932.3	ENST00000454366.2	256	441
PB.137411.4	PB.137411.3	0	414
PB.137411.4	PB.60740.2	256	414
PB.137411.4	PB.150622.1	256	414
PB.137411.4	PB.68346.1	256	414
PB.137411.4	PB.137411.2	256	414
PB.137411.4	PB.150622.2	256	414
PB.30520.3	PB.150622.2	0	1895
PB.30520.3	PB.150622.1	256	1895
PB.30520.3	PB.143933.1	256	1895
PB.30520.3	PB.150622.3	256	1895
PB.30520.3	PB.164643.1	256	1894
PB.8726.1	ENST00000406902.6	0	4321
PB.8726.1	PB.8726.3	256	4320
PB.8726.1	ENST00000361034.7	256	4313
PB.8726.2	ENST00000406902.6	0	4318
PB.8726.2	PB.8726.3	256	4318
PB.8726.2	ENST00000361034.7	256	4308
PB.8726.4	ENST00000406902.6	0	4321
PB.8726.4	PB.8726.3	256	4320
PB.8726.4	ENST00000361034.7	256	4313
PB.88862.1	PB.88862.2	0	1231
PB.88862.1	ENST00000380995.5	256	1080
PB.88862.1	ENST00000337137.9	256	1220
PB.88862.1	ENST00000406733.1	256	1023
PB.88862.1	PB.30523.4	256	1023
PB.88862.1	PB.37983.1	256	840
PB.30523.1	PB.88862.2	0	1886
PB.30523.1	ENST00000337137.9	256	1875
PB.30523.1	ENST00000380995.5	256	1733
PB.30523.1	ENST00000406733.1	256	1678
PB.30523.1	PB.30523.4	256	1677
PB.30523.1	ENST00000407381.7	256	1464
PB.30523.2	PB.88862.2	0	1758
PB.30523.2	ENST00000337137.9	256	1747
PB.30523.2	ENST00000380995.5	256	1603
PB.30523.2	ENST00000406733.1	256	1550
PB.30523.2	PB.30523.4	256	1549
PB.30523.2	ENST00000407381.7	256	1336
PB.60742.1	PB.88862.2	0	1262
PB.60742.1	ENST00000337137.9	256	1262
PB.60742.1	ENST00000380995.5	256	1091
PB.60742.1	ENST00000406733.1	256	1067
PB.60742.1	PB.30523.4	256	1067
PB.60742.1	PB.37983.1	256	882
PB.30523.3	ENST00000337137.9	0	1977
PB.30523.3	PB.88862.2	256	1977
PB.30523.3	ENST00000380995.5	256	1806
PB.30523.3	PB.30523.4	256	1783
PB.30523.3	ENST00000406733.1	256	1783
PB.30523.3	ENST00000407381.7	256	1615
PB.150626.1	ENST00000426452.2	0	1389
PB.137418.1	PB.164650.1	0	2177
PB.137418.1	ENST00000330817.11	256	2177
PB.137418.1	PB.164650.2	256	2039
PB.137418.1	PB.15828.3	256	2065
PB.137418.1	PB.15828.1	256	1907
PB.137418.1	PB.23127.1	256	1771
PB.124865.1	PB.88864.1	0	2691
PB.164650.3	ENST00000330817.11	0	2214
PB.164650.3	PB.164650.1	256	2214
PB.164650.3	PB.164650.2	256	2076
PB.164650.3	PB.15828.3	256	2112
PB.164650.3	PB.15828.1	256	1944
PB.164650.3	PB.23127.1	256	1814
PB.164650.4	PB.164650.2	0	2059
PB.164650.4	PB.88864.1	256	734
PB.164650.4	PB.15828.1	256	1957
PB.164650.4	PB.164650.1	256	1809
PB.164650.4	ENST00000330817.11	256	1809
PB.164650.4	PB.15828.3	256	1733
PB.157540.1	PB.164650.1	0	431
PB.157540.1	ENST00000330817.11	256	431
PB.157540.1	PB.164650.2	256	431
PB.157540.1	PB.88864.1	256	431
PB.157540.1	PB.15828.3	256	431
PB.157540.1	PB.15828.1	256	431
PB.143937.1	ENST00000360612.5	0	1198
PB.143937.1	PB.37985.1	256	967
PB.53060.1	PB.37985.1	0	1630
PB.53060.1	ENST00000360612.5	256	1627
PB.53060.1	PB.68351.1	256	1421
PB.124866.1	PB.124866.2	0	3371
PB.124866.1	ENST00000311597.10	256	3328
PB.124866.1	ENST00000395876.6	256	3258
PB.53061.1	ENST00000395829.1	0	1616
PB.53061.1	ENST00000380909.9	256	1225
PB.53061.1	PB.164653.3	256	1173
PB.53061.1	ENST00000303434.8	256	1170
PB.53061.1	PB.164653.5	256	1064
PB.53061.1	PB.164653.4	256	1162
PB.164653.1	PB.164653.5	0	2325
PB.164653.1	PB.164653.7	256	2317
PB.164653.1	PB.164653.6	256	2291
PB.164653.1	PB.164653.2	256	2249
PB.164653.1	PB.150631.1	256	1896
PB.164653.1	PB.157541.2	256	2132
PB.60748.1	PB.164653.5	0	1420
PB.60748.1	PB.164653.7	256	1412
PB.60748.1	PB.164653.6	256	1386
PB.60748.1	PB.164653.2	256	1344
PB.60748.1	PB.157541.2	256	1224
PB.60748.1	PB.53061.2	256	1152
PB.150631.2	PB.150631.1	0	2385
PB.150631.2	PB.164653.5	256	2065
PB.150631.2	PB.164653.7	256	2057
PB.150631.2	PB.164653.6	256	2031
PB.150631.2	PB.164653.2	256	1989
PB.150631.2	PB.157541.2	256	1870
PB.15829.2	ENST00000380909.9	0	2176
PB.15829.2	PB.164653.3	256	2124
PB.15829.2	ENST00000303434.8	256	2121
PB.15829.2	PB.164653.4	256	2113
PB.15829.2	PB.164653.5	256	2015
PB.15829.2	PB.164653.6	256	1981
PB.68352.2	PB.164653.5	0	1433
PB.68352.2	PB.164653.6	256	1417
PB.68352.2	PB.53061.2	256	1142
PB.68352.2	PB.164653.2	256	1342
PB.68352.2	PB.164653.7	256	1349
PB.68352.2	PB.157541.2	256	1220
PB.60748.3	PB.164653.3	0	1323
PB.60748.3	ENST00000303434.8	256	1323
PB.60748.3	PB.164653.5	256	1218
PB.60748.3	PB.164653.6	256	1188
PB.60748.3	PB.164653.4	256	1256
PB.60748.3	ENST00000380909.9	256	1256
PB.68353.1	ENST00000608025.2	0	754
PB.45524.1	ENST00000608025.2	0	764
PB.30530.1	ENST00000380903.7	0	1930
PB.30530.1	ENST00000611222.1	256	1915
PB.53062.1	ENST00000380903.7	0	1501
PB.53062.1	PB.60749.1	256	1499
PB.53062.1	ENST00000611222.1	256	1485
PB.53062.1	PB.68354.1	256	1397
PB.53062.1	PB.75823.1	256	1302
PB.164655.2	PB.157542.5	0	2030
PB.164655.2	PB.164655.6	256	1984
PB.164655.2	PB.157542.1	256	2175
PB.164655.2	ENST00000216271.10	256	2175
PB.164655.2	ENST00000626012.2	256	1956
PB.164655.2	ENST00000448072.5	256	1726
PB.164655.1	ENST00000216271.10	0	2283
PB.164655.1	PB.157542.1	256	2274
PB.164655.1	ENST00000626012.2	256	2159
PB.164655.1	PB.157542.5	256	2165
PB.164655.1	PB.164655.6	256	1977
PB.164655.1	ENST00000448072.5	256	1690
PB.150632.4	ENST00000216271.10	0	2367
PB.150632.4	PB.157542.1	256	2367
PB.150632.4	PB.157542.5	256	2221
PB.150632.4	ENST00000626012.2	256	2147
PB.150632.4	PB.164655.6	256	2041
PB.150632.4	ENST00000448072.5	256	1772
PB.164655.8	ENST00000216271.10	0	2114
PB.164655.8	PB.157542.1	256	2114
PB.164655.8	ENST00000626012.2	256	1894
PB.164655.8	PB.157542.5	256	2035
PB.164655.8	PB.164655.6	256	1851
PB.164655.8	ENST00000448072.5	256	1595
PB.150632.3	ENST00000626012.2	0	1644
PB.150632.3	PB.157542.1	256	1521
PB.150632.3	ENST00000216271.10	256	1521
PB.150632.3	PB.157542.5	256	1401
PB.150632.3	PB.164655.6	256	1221
PB.157542.2	ENST00000626012.2	0	2282
PB.157542.2	ENST00000216271.10	256	2159
PB.157542.2	PB.157542.1	256	2150
PB.157542.2	PB.157542.5	256	2013
PB.157542.2	PB.164655.6	256	1833
PB.15832.3	ENST00000626012.2	0	2089
PB.15832.3	PB.157542.5	256	1939
PB.15832.3	PB.164655.6	256	1759
PB.15832.3	PB.157542.1	256	1964
PB.15832.3	ENST00000216271.10	256	1964
PB.15832.3	ENST00000448072.5	256	1501
PB.164655.5	ENST00000626012.2	0	2194
PB.164655.5	PB.157542.5	256	1925
PB.164655.5	PB.157542.1	256	2052
PB.164655.5	ENST00000216271.10	256	2052
PB.164655.5	PB.164655.6	256	1745
PB.23130.1	ENST00000626012.2	0	1923
PB.23130.1	PB.157542.5	256	1860
PB.23130.1	ENST00000216271.10	256	1774
PB.23130.1	PB.157542.1	256	1774
PB.23130.1	PB.164655.6	256	1728
PB.23130.1	ENST00000448072.5	256	1446
PB.164655.4	ENST00000216271.10	0	2358
PB.164655.4	PB.157542.1	256	2349
PB.164655.4	PB.164655.6	256	2348
PB.164655.4	ENST00000626012.2	256	2158
PB.164655.4	ENST00000448072.5	256	2047
PB.164655.4	PB.157542.5	256	2286
PB.164655.3	ENST00000216271.10	0	2087
PB.164655.3	PB.157542.1	256	2086
PB.164655.3	PB.157542.5	256	2084
PB.164655.3	PB.164655.6	256	1904
PB.164655.3	ENST00000626012.2	256	1891
PB.164655.3	ENST00000448072.5	256	1622
PB.143938.2	ENST00000626012.2	0	2069
PB.143938.2	ENST00000216271.10	256	1921
PB.143938.2	PB.157542.1	256	1912
PB.143938.2	PB.157542.5	256	1826
PB.143938.2	PB.164655.6	256	1642
PB.143938.1	ENST00000216271.10	0	1945
PB.143938.1	PB.157542.1	256	1936
PB.143938.1	PB.157542.5	256	1852
PB.143938.1	ENST00000626012.2	256	1752
PB.143938.1	PB.164655.6	256	1666
PB.143938.1	ENST00000448072.5	256	1364
PB.15832.1	PB.157542.5	0	2086
PB.15832.1	ENST00000216271.10	256	2004
PB.15832.1	PB.157542.1	256	1995
PB.15832.1	ENST00000626012.2	256	1812
PB.15832.1	PB.164655.6	256	1953
PB.15832.1	ENST00000448072.5	256	1666
PB.157542.3	ENST00000626012.2	0	2444
PB.157542.3	ENST00000216271.10	256	2490
PB.157542.3	PB.157542.1	256	2481
PB.157542.3	PB.157542.5	256	2373
PB.157542.3	PB.164655.6	256	2185
PB.157542.3	ENST00000448072.5	256	1883
PB.164655.7	ENST00000626012.2	0	2072
PB.164655.7	ENST00000216271.10	256	2272
PB.164655.7	PB.157542.1	256	2272
PB.164655.7	PB.157542.5	256	2126
PB.164655.7	PB.164655.6	256	1946
PB.164655.7	ENST00000448072.5	256	1690
PB.137421.1	ENST00000216271.10	0	1694
PB.137421.1	PB.157542.1	256	1685
PB.137421.1	PB.157542.5	256	1603
PB.137421.1	ENST00000626012.2	256	1570
PB.137421.1	PB.164655.6	256	1415
PB.137421.1	ENST00000448072.5	256	1128
PB.157542.6	ENST00000216271.10	0	2448
PB.157542.6	PB.157542.1	256	2448
PB.157542.6	PB.157542.5	256	2302
PB.157542.6	PB.164655.6	256	2256
PB.157542.6	ENST00000626012.2	256	2228
PB.157542.6	ENST00000448072.5	256	1993
PB.164655.9	ENST00000626012.2	0	2244
PB.164655.9	ENST00000216271.10	256	2147
PB.164655.9	PB.157542.1	256	2138
PB.164655.9	PB.157542.5	256	2001
PB.164655.9	PB.164655.6	256	1821
PB.15832.5	ENST00000626012.2	0	1954
PB.15832.5	ENST00000216271.10	256	1943
PB.15832.5	PB.157542.1	256	1943
PB.15832.5	PB.157542.5	256	1797
PB.15832.5	PB.164655.6	256	1617
PB.150632.5	ENST00000626012.2	0	1860
PB.150632.5	ENST00000216271.10	256	1724
PB.150632.5	PB.157542.1	256	1715
PB.150632.5	PB.157542.5	256	1617
PB.150632.5	PB.164655.6	256	1437
PB.150632.6	ENST00000216271.10	0	1661
PB.150632.6	PB.157542.1	256	1653
PB.150632.6	PB.157542.5	256	1558
PB.150632.6	ENST00000626012.2	256	1458
PB.150632.6	PB.164655.6	256	1378
PB.143938.3	ENST00000216271.10	0	1858
PB.143938.3	PB.157542.1	256	1849
PB.143938.3	PB.157542.5	256	1754
PB.143938.3	ENST00000626012.2	256	1654
PB.143938.3	PB.164655.6	256	1574
PB.143938.3	ENST00000448072.5	256	1293
PB.150632.7	ENST00000626012.2	0	1662
PB.150632.7	ENST00000216271.10	256	1539
PB.150632.7	PB.157542.1	256	1539
PB.150632.7	PB.157542.5	256	1419
PB.150632.7	PB.164655.6	256	1239
PB.15832.6	ENST00000626012.2	0	1617
PB.15832.6	ENST00000216271.10	256	1478
PB.15832.6	PB.157542.1	256	1469
PB.15832.6	PB.157542.5	256	1486
PB.15832.6	PB.164655.6	256	1334
PB.143938.4	ENST00000216271.10	0	2134
PB.143938.4	PB.157542.1	256	2129
PB.143938.4	PB.157542.5	256	2014
PB.143938.4	ENST00000626012.2	256	1914
PB.143938.4	PB.164655.6	256	1834
PB.143938.4	ENST00000448072.5	256	1560
PB.23130.2	ENST00000626012.2	0	1870
PB.23130.2	PB.164655.6	256	1923
PB.23130.2	PB.157542.5	256	1807
PB.23130.2	ENST00000216271.10	256	1721
PB.23130.2	PB.157542.1	256	1721
PB.23130.2	ENST00000448072.5	256	1646
PB.88866.1	PB.157542.5	0	-614
PB.88866.1	ENST00000626012.2	256	-407
PB.88866.1	PB.157542.1	256	-411
PB.88866.1	ENST00000216271.10	256	-411
PB.88866.1	PB.164655.6	256	-345
PB.88866.1	ENST00000448072.5	256	-230
PB.53063.4	ENST00000215659.13	0	1585
PB.53063.4	PB.45525.3	256	1322
PB.53063.4	ENST00000622558.4	256	1499
PB.53063.4	PB.60751.1	256	1478
PB.53063.4	PB.53063.3	256	1305
PB.53063.4	PB.53063.2	256	1249
PB.83269.1	ENST00000359139.7	0	600
PB.83269.1	PB.130960.1	256	600
PB.83269.1	ENST00000395741.7	256	600
PB.83269.1	PB.130960.3	256	600
PB.83269.1	PB.88868.3	256	600
PB.83269.1	PB.124869.4	256	600
PB.157544.1	PB.124869.4	0	1498
PB.157544.1	ENST00000359139.7	256	1498
PB.157544.1	ENST00000612753.5	256	1496
PB.157544.1	PB.130960.4	256	1496
PB.157544.1	ENST00000395741.7	256	1486
PB.157544.1	PB.130960.2	256	1422
PB.137423.2	PB.130960.4	0	3013
PB.137423.2	ENST00000395744.7	256	2997
PB.137423.2	ENST00000612753.5	256	2906
PB.137423.2	ENST00000395741.7	256	2985
PB.137423.2	ENST00000359139.7	256	2983
PB.137423.2	PB.124869.3	256	2960
PB.150634.1	PB.130960.1	0	2615
PB.150634.1	ENST00000612753.5	256	2600
PB.150634.1	PB.124869.1	256	2600
PB.150634.1	PB.137423.4	256	2600
PB.150634.1	PB.124869.4	256	2600
PB.150634.1	PB.130960.2	256	2600
PB.119036.1		4	0
PB.30537.1	ENST00000395738.2	0	2031
PB.30537.1	PB.88870.1	256	2031
PB.30537.1	ENST00000395737.2	256	2031
PB.15836.2	PB.164658.5	0	2184
PB.15836.2	PB.150637.2	256	2221
PB.15836.2	ENST00000474879.7	256	2221
PB.15836.2	PB.150637.5	256	2221
PB.15836.2	ENST00000216080.5	256	2219
PB.15836.2	PB.150637.3	256	2088
PB.130963.3	PB.124871.3	0	2981
PB.130963.3	PB.130963.2	256	2985
PB.130963.3	PB.130963.5	256	2887
PB.130963.3	PB.130963.6	256	2799
PB.130963.3	PB.130963.7	256	2775
PB.130963.3	PB.130963.4	256	2712
PB.68359.2	PB.164658.4	0	1445
PB.68359.2	PB.150637.6	256	1445
PB.68359.2	PB.60753.1	256	1445
PB.68359.2	PB.150637.2	256	1445
PB.68359.2	PB.150637.5	256	1445
PB.68359.2	PB.130963.9	256	1442
PB.157546.6	PB.150637.3	0	2424
PB.157546.6	PB.150637.1	256	2349
PB.157546.6	PB.143941.2	256	2278
PB.157546.6	PB.164658.6	256	2374
PB.157546.6	PB.130963.7	256	2346
PB.157546.6	PB.130963.6	256	2306
PB.23138.1	ENST00000420993.7	0	1915
PB.23138.1	ENST00000299821.15	256	1885
PB.23138.1	ENST00000395701.7	256	1801
PB.23138.1	PB.30539.1	256	1789
PB.23138.1	PB.45530.1	256	1723
PB.124872.1	ENST00000420993.7	0	232
PB.124872.1	ENST00000395701.7	256	118
PB.124872.1	ENST00000299821.15	256	184
PB.124872.1	PB.30539.1	256	104
PB.124872.1	PB.164659.2	256	391
PB.124872.1	PB.45530.1	256	40
PB.164659.1	ENST00000420993.7	0	1559
PB.164659.1	ENST00000395701.7	256	1445
PB.164659.1	ENST00000299821.15	256	1511
PB.164659.1	PB.30539.1	256	1431
PB.164659.1	PB.164659.2	256	1744
PB.164659.1	PB.45530.1	256	1367
PB.23138.3	ENST00000420993.7	0	1900
PB.23138.3	ENST00000299821.15	256	1879
PB.23138.3	ENST00000395701.7	256	1786
PB.23138.3	PB.30539.1	256	1772
PB.23138.3	PB.45530.1	256	1708
PB.8736.1	ENST00000395701.7	0	-276
PB.8736.1	PB.30539.1	256	-290
PB.8736.1	ENST00000420993.7	256	-418
PB.8736.1	ENST00000299821.15	256	-448
PB.8736.1	PB.45530.1	256	-558
PB.8736.1	PB.164659.2	256	-69
PB.88871.1	ENST00000420993.7	0	358
PB.88871.1	ENST00000395701.7	256	244
PB.88871.1	ENST00000299821.15	256	310
PB.88871.1	PB.30539.1	256	230
PB.88871.1	PB.45530.1	256	166
PB.88871.1	PB.164659.2	256	391
PB.8736.2	ENST00000420993.7	0	-314
PB.8736.2	ENST00000299821.15	256	-334
PB.8736.2	ENST00000395701.7	256	-427
PB.8736.2	PB.30539.1	256	-440
PB.8736.2	PB.45530.1	256	-505
PB.8736.2	PB.164659.2	256	11
PB.15837.1	ENST00000420993.7	0	1684
PB.15837.1	ENST00000395701.7	256	1571
PB.15837.1	ENST00000299821.15	256	1637
PB.15837.1	PB.30539.1	256	1557
PB.15837.1	PB.164659.2	256	1743
PB.15837.1	PB.45530.1	256	1493
PB.124872.2	ENST00000420993.7	0	215
PB.124872.2	PB.30539.1	256	141
PB.124872.2	ENST00000299821.15	256	187
PB.124872.2	ENST00000395701.7	256	103
PB.124872.2	PB.164659.2	256	555
PB.124872.2	PB.45530.1	256	25
PB.37993.1	ENST00000420993.7	0	1804
PB.37993.1	PB.30539.1	256	1706
PB.37993.1	ENST00000395701.7	256	1685
PB.37993.1	ENST00000299821.15	256	1751
PB.37993.1	PB.45530.1	256	1716
PB.130964.2	ENST00000420993.7	0	3188
PB.130964.3	ENST00000420993.7	0	3234
PB.103838.2	ENST00000299821.15	0	490
PB.103838.2	ENST00000420993.7	256	490
PB.103838.2	PB.45530.1	256	490
PB.103838.2	ENST00000395701.7	256	396
PB.103838.2	PB.30539.1	256	394
PB.53068.1	PB.83272.1	0	1125
PB.53068.1	ENST00000395693.8	256	981
PB.53068.1	ENST00000252785.3	256	906
PB.53068.1	PB.83272.3	256	855
PB.53068.1	ENST00000535425.5	256	855
PB.53068.1	ENST00000543927.6	256	853
PB.53068.1	PB.45531.1	2048	513
PB.96223.1	ENST00000252029.8	0	703
PB.96223.1	ENST00000395680.6	256	703
PB.96223.1	PB.53068.2	256	700
PB.96223.1	ENST00000487577.5	256	700
PB.96223.1	PB.45531.1	256	700
PB.96223.1	ENST00000395678.7	256	699
PB.37994.2	PB.53068.2	0	1255
PB.37994.2	ENST00000252029.8	256	1252
PB.37994.2	ENST00000395678.7	256	1225
PB.37994.2	ENST00000395681.6	256	1216
PB.37994.2	ENST00000395680.6	256	1191
PB.37994.2	PB.45531.1	256	1147
PB.30541.2	ENST00000395678.7	0	367
PB.30541.2	ENST00000395680.6	256	318
PB.30541.2	PB.53068.2	256	325
PB.30541.2	PB.68362.1	256	325
PB.30541.2	ENST00000395681.6	256	325
PB.30541.2	ENST00000252029.8	256	325
PB.45531.2	PB.68362.1	0	547
PB.45531.2	PB.53068.2	256	541
PB.45531.2	ENST00000252029.8	256	538
PB.45531.2	ENST00000395681.6	256	538
PB.45531.2	ENST00000395678.7	256	517
PB.45531.2	ENST00000395680.6	256	477
PB.23139.1	PB.45531.1	0	552
PB.23139.1	ENST00000487577.5	256	523
PB.15839.1	PB.37995.1	0	1753
PB.15839.1	PB.30543.1	256	1632
PB.15839.1	ENST00000312108.12	256	1910
PB.15839.1	ENST00000405237.7	256	1910
PB.15839.1	ENST00000395650.6	256	1964
PB.15839.1	ENST00000360719.6	256	1839
PB.53070.1	PB.60757.1	0	165
PB.53070.1	PB.68364.1	256	165
PB.53070.1	ENST00000406938.3	256	165
PB.83274.1	PB.60757.1	0	524
PB.83274.1	PB.68364.1	256	515
PB.83274.1	ENST00000406938.3	256	515
PB.75828.1	ENST00000656328.1	0	737
PB.45533.2	ENST00000356098.9	0	1707
PB.45533.2	PB.37996.4	256	1633
PB.45533.2	ENST00000395621.7	256	1633
PB.45533.2	PB.30544.2	256	1495
PB.45533.2	ENST00000216124.10	256	1527
PB.45533.2	PB.23140.2	256	1387
PB.37996.2	ENST00000216124.10	0	1867
PB.37996.2	PB.23140.2	256	1747
PB.37996.2	PB.23140.3	256	1743
PB.37996.2	PB.30544.3	256	1827
PB.37996.2	PB.23140.1	256	1659
PB.37996.2	PB.37996.3	256	1777
PB.83275.1	ENST00000664402.1	0	1163
PB.83275.1	ENST00000262795.6	256	1163
PB.137426.1	PB.130966.1	0	1458
PB.137426.1	PB.124873.1	256	1458
PB.137426.1	PB.130966.2	256	1442
